STATION,DATE,REPORT_TYPE,SOURCE,HourlyDryBulbTemperature
72365623049,2018-10-24T22:53:00,FM-15,7,42
72365623049,2018-10-24T23:53:00,FM-15,7,40
72365623049,2018-10-24T23:59:00,SOD  ,6,
72365623049,2018-10-25T00:13:00,FM-16,7,39
72365623049,2018-10-25T00:31:00,FM-16,7,40
72365623049,2018-10-25T00:53:00,FM-15,7,43
72365623049,2018-10-25T01:14:00,FM-16,7,45
72365623049,2018-10-25T01:34:00,FM-16,7,44
72365623049,2018-10-25T01:51:00,FM-16,7,45
72365623049,2018-10-25T01:53:00,FM-15,7,43
72365623049,2018-10-25T02:10:00,FM-16,7,43
72365623049,2018-10-25T02:53:00,FM-15,7,42
72365623049,2018-10-25T03:53:00,FM-15,7,41
72365623049,2018-10-25T04:53:00,FM-15,7,40
72365623049,2018-10-25T05:53:00,FM-15,7,38
72365623049,2018-10-25T06:19:00,FM-16,7,37
72365623049,2018-10-25T06:31:00,FM-16,7,38
72365623049,2018-10-25T06:53:00,FM-15,7,38
72365623049,2018-10-25T07:08:00,FM-16,7,39
72365623049,2018-10-25T07:16:00,FM-16,7,39
72365623049,2018-10-25T07:25:00,FM-16,7,38
72365623049,2018-10-25T07:31:00,FM-16,7,38
72365623049,2018-10-25T07:49:00,FM-16,7,39
72365623049,2018-10-25T07:53:00,FM-15,7,40
72365623049,2018-10-25T08:04:00,FM-16,7,40
72365623049,2018-10-25T08:13:00,FM-16,7,42
72365623049,2018-10-25T08:53:00,FM-15,7,45
72365623049,2018-10-25T09:53:00,FM-15,7,49
72365623049,2018-10-25T10:53:00,FM-15,7,53
72365623049,2018-10-25T11:53:00,FM-15,7,58
72365623049,2018-10-25T12:53:00,FM-15,7,58
72365623049,2018-10-25T13:53:00,FM-15,7,58
72365623049,2018-10-25T14:53:00,FM-15,7,57
72365623049,2018-10-25T15:53:00,FM-15,7,55
72365623049,2018-10-25T16:53:00,FM-15,7,54
72365623049,2018-10-25T17:53:00,FM-15,7,51
72365623049,2018-10-25T18:53:00,FM-15,7,46
72365623049,2018-10-25T19:53:00,FM-15,7,45
72365623049,2018-10-25T20:53:00,FM-15,7,43
72365623049,2018-10-25T21:53:00,FM-15,7,40
72365623049,2018-10-25T22:53:00,FM-15,7,42
72365623049,2018-10-25T23:53:00,FM-15,7,39
72365623049,2018-10-25T23:59:00,SOD  ,6,
72365623049,2018-10-26T00:53:00,FM-15,7,38
72365623049,2018-10-26T01:53:00,FM-15,7,38
72365623049,2018-10-26T02:53:00,FM-15,7,39
72365623049,2018-10-26T03:53:00,FM-15,7,35
72365623049,2018-10-26T04:53:00,FM-15,7,36
72365623049,2018-10-26T05:53:00,FM-15,7,37
72365623049,2018-10-26T06:53:00,FM-15,7,37
72365623049,2018-10-26T07:53:00,FM-15,7,44
72365623049,2018-10-26T08:53:00,FM-15,7,48
72365623049,2018-10-26T09:53:00,FM-15,7,53
72365623049,2018-10-26T10:53:00,FM-15,7,56
72365623049,2018-10-26T11:53:00,FM-15,7,58
72365623049,2018-10-26T12:53:00,FM-15,7,61
72365623049,2018-10-26T13:53:00,FM-15,7,61
72365623049,2018-10-26T14:53:00,FM-15,7,62
72365623049,2018-10-26T15:53:00,FM-15,7,60
72365623049,2018-10-26T16:53:00,FM-15,7,58
72365623049,2018-10-26T17:53:00,FM-15,7,56
72365623049,2018-10-26T18:53:00,FM-15,7,52
72365623049,2018-10-26T19:53:00,FM-15,7,48
72365623049,2018-10-26T20:53:00,FM-15,7,43
72365623049,2018-10-26T21:53:00,FM-15,7,41
72365623049,2018-10-26T22:53:00,FM-15,7,44
72365623049,2018-10-26T23:53:00,FM-15,7,46
72365623049,2018-10-26T23:59:00,SOD  ,6,
72365623049,2018-10-27T00:53:00,FM-15,7,43
72365623049,2018-10-27T01:53:00,FM-15,7,43
72365623049,2018-10-27T02:53:00,FM-15,7,45
72365623049,2018-10-27T03:53:00,FM-15,7,42
72365623049,2018-10-27T04:53:00,FM-15,7,39
72365623049,2018-10-27T05:53:00,FM-15,7,39
72365623049,2018-10-27T06:53:00,FM-15,7,38
72365623049,2018-10-27T07:53:00,FM-15,7,45
72365623049,2018-10-27T08:53:00,FM-15,7,51
72365623049,2018-10-27T09:53:00,FM-15,7,55
72365623049,2018-10-27T10:53:00,FM-15,7,59
72365623049,2018-10-27T11:53:00,FM-15,7,61
72365623049,2018-10-27T12:53:00,FM-15,7,63
72365623049,2018-10-27T13:53:00,FM-15,7,63
72365623049,2018-10-27T14:53:00,FM-15,7,64
72365623049,2018-10-27T15:53:00,FM-15,7,65
72365623049,2018-10-27T16:53:00,FM-15,7,61
72365623049,2018-10-27T17:53:00,FM-15,7,60
72365623049,2018-10-27T18:53:00,FM-15,7,55
72365623049,2018-10-27T19:53:00,FM-15,7,54
72365623049,2018-10-27T20:53:00,FM-15,7,43
72365623049,2018-10-27T21:53:00,FM-15,7,42
72365623049,2018-10-27T22:53:00,FM-15,7,41
72365623049,2018-10-27T23:53:00,FM-15,7,40
72365623049,2018-10-27T23:59:00,SOD  ,6,
72365623049,2018-10-28T00:53:00,FM-15,7,39
72365623049,2018-10-28T01:53:00,FM-15,7,40
72365623049,2018-10-28T02:53:00,FM-15,7,44
72365623049,2018-10-28T03:53:00,FM-15,7,43
72365623049,2018-10-28T04:53:00,FM-15,7,42
72365623049,2018-10-28T05:53:00,FM-15,7,41
72365623049,2018-10-28T06:53:00,FM-15,7,41
72365623049,2018-10-28T07:53:00,FM-15,7,46
72365623049,2018-10-28T08:53:00,FM-15,7,51
72365623049,2018-10-28T09:53:00,FM-15,7,58
72365623049,2018-10-28T10:53:00,FM-15,7,62
72365623049,2018-10-28T11:53:00,FM-15,7,64
72365623049,2018-10-28T12:53:00,FM-15,7,67
72365623049,2018-10-28T13:53:00,FM-15,7,69
72365623049,2018-10-28T14:53:00,FM-15,7,68
72365623049,2018-10-28T15:53:00,FM-15,7,67
72365623049,2018-10-28T16:53:00,FM-15,7,64
72365623049,2018-10-28T17:53:00,FM-15,7,61
72365623049,2018-10-28T18:53:00,FM-15,7,54
72365623049,2018-10-28T19:53:00,FM-15,7,53
72365623049,2018-10-28T20:53:00,FM-15,7,50
72365623049,2018-10-28T21:53:00,FM-15,7,48
72365623049,2018-10-28T22:53:00,FM-15,7,52
72365623049,2018-10-28T23:53:00,FM-15,7,41
72365623049,2018-10-28T23:59:00,SOD  ,6,
72365623049,2018-10-29T00:53:00,FM-15,7,44
72365623049,2018-10-29T01:53:00,FM-15,7,44
72365623049,2018-10-29T02:53:00,FM-15,7,38
72365623049,2018-10-29T03:53:00,FM-15,7,41
72365623049,2018-10-29T04:53:00,FM-15,7,40
72365623049,2018-10-29T05:53:00,FM-15,7,40
72365623049,2018-10-29T06:53:00,FM-15,7,40
72365623049,2018-10-29T07:53:00,FM-15,7,49
72365623049,2018-10-29T08:53:00,FM-15,7,56
72365623049,2018-10-29T09:53:00,FM-15,7,58
72365623049,2018-10-29T10:53:00,FM-15,7,60
72365623049,2018-10-29T11:53:00,FM-15,7,61
72365623049,2018-10-29T12:53:00,FM-15,7,66
72365623049,2018-10-29T13:53:00,FM-15,7,70
72365623049,2018-10-29T14:53:00,FM-15,7,68
72365623049,2018-10-29T15:53:00,FM-15,7,64
72365623049,2018-10-29T16:53:00,FM-15,7,63
72365623049,2018-10-29T17:53:00,FM-15,7,56
72365623049,2018-10-29T18:53:00,FM-15,7,52
72365623049,2018-10-29T19:53:00,FM-15,7,51
72365623049,2018-10-29T20:53:00,FM-15,7,51
72365623049,2018-10-29T21:53:00,FM-15,7,51
72365623049,2018-10-29T22:53:00,FM-15,7,45
72365623049,2018-10-29T23:53:00,FM-15,7,45
72365623049,2018-10-29T23:59:00,SOD  ,6,
72365623049,2018-10-30T00:53:00,FM-15,7,47
72365623049,2018-10-30T01:53:00,FM-15,7,47
72365623049,2018-10-30T02:53:00,FM-15,7,46
72365623049,2018-10-30T03:53:00,FM-15,7,44
72365623049,2018-10-30T04:53:00,FM-15,7,45
72365623049,2018-10-30T05:53:00,FM-15,7,41
72365623049,2018-10-30T06:53:00,FM-15,7,43
72365623049,2018-10-30T07:53:00,FM-15,7,43
72365623049,2018-10-30T08:53:00,FM-15,7,50
72365623049,2018-10-30T09:53:00,FM-15,7,53
72365623049,2018-10-30T10:53:00,FM-15,7,57
72365623049,2018-10-30T11:53:00,FM-15,7,60
72365623049,2018-10-30T12:53:00,FM-15,7,63
72365623049,2018-10-30T13:53:00,FM-15,7,63
72365623049,2018-10-30T14:53:00,FM-15,7,61
72365623049,2018-10-30T15:53:00,FM-15,7,60
72365623049,2018-10-30T16:29:00,FM-16,7,50
72365623049,2018-10-30T16:53:00,FM-15,6,50
72365623049,2018-10-30T20:53:00,FM-15,7,47
72365623049,2018-10-30T21:53:00,FM-15,7,45
72365623049,2018-10-30T22:53:00,FM-15,7,43
72365623049,2018-10-30T23:17:00,FM-16,7,43
72365623049,2018-10-30T23:53:00,FM-15,7,43
72365623049,2018-10-30T23:59:00,SOD  ,6,
72365623049,2018-10-31T00:28:00,FM-16,7,43
72365623049,2018-10-31T00:51:00,FM-16,6,43
72365623049,2018-10-31T00:53:00,FM-15,7,42
72365623049,2018-10-31T01:08:00,FM-16,7,42
72365623049,2018-10-31T01:39:00,FM-16,7,40
72365623049,2018-10-31T01:53:00,FM-15,7,40
72365623049,2018-10-31T02:23:00,FM-16,7,40
72365623049,2018-10-31T02:53:00,FM-15,7,39
72365623049,2018-10-31T03:15:00,FM-16,7,39
72365623049,2018-10-31T03:53:00,FM-15,7,40
72365623049,2018-10-31T04:45:00,FM-16,7,39
72365623049,2018-10-31T04:53:00,FM-15,7,38
72365623049,2018-10-31T05:53:00,FM-15,7,37
72365623049,2018-10-31T06:00:00,FM-15,4,37
72365623049,2018-10-31T06:08:00,FM-16,7,37
72365623049,2018-10-31T06:53:00,FM-15,7,36
72365623049,2018-10-31T07:53:00,FM-15,7,36
72365623049,2018-10-31T08:53:00,FM-15,7,38
72365623049,2018-10-31T09:53:00,FM-15,7,38
72365623049,2018-10-31T10:53:00,FM-15,7,40
72365623049,2018-10-31T11:53:00,FM-15,7,39
72365623049,2018-10-31T12:14:00,FM-16,7,37
72365623049,2018-10-31T12:33:00,FM-16,7,35
72365623049,2018-10-31T13:25:00,FM-16,7,37
72365623049,2018-10-31T13:53:00,FM-15,7,38
72365623049,2018-10-31T14:04:00,FM-16,7,38
72365623049,2018-10-31T14:44:00,FM-16,7,40
72365623049,2018-10-31T14:53:00,FM-15,7,39
72365623049,2018-10-31T15:24:00,FM-16,7,38
72365623049,2018-10-31T15:53:00,FM-15,7,37
72365623049,2018-10-31T16:19:00,FM-16,7,37
72365623049,2018-10-31T16:31:00,FM-16,7,37
72365623049,2018-10-31T16:53:00,FM-15,7,37
72365623049,2018-10-31T17:15:00,FM-16,7,38
72365623049,2018-10-31T17:53:00,FM-15,7,37
72365623049,2018-10-31T18:26:00,FM-16,7,37
72365623049,2018-10-31T18:53:00,FM-15,7,37
72365623049,2018-10-31T19:51:00,FM-16,6,36
72365623049,2018-10-31T19:53:00,FM-15,7,36
72365623049,2018-10-31T20:53:00,FM-15,7,35
72365623049,2018-10-31T21:53:00,FM-15,7,34
72365623049,2018-10-31T22:53:00,FM-15,7,33
72365623049,2018-10-31T23:53:00,FM-15,7,31
72365623049,2018-10-31T23:59:00,SOD  ,6,
72365623049,2018-10-31T23:59:00,SOM  ,6,
72365623049,2018-11-01T00:53:00,FM-15,7,31
72365623049,2018-11-01T01:51:00,FM-16,6,34
72365623049,2018-11-01T01:53:00,FM-15,7,34
72365623049,2018-11-01T02:05:00,FM-16,7,34
72365623049,2018-11-01T02:51:00,FM-16,7,34
72365623049,2018-11-01T02:53:00,FM-15,7,34
72365623049,2018-11-01T03:53:00,FM-15,7,33
72365623049,2018-11-01T04:53:00,FM-15,7,32
72365623049,2018-11-01T05:53:00,FM-15,7,30
72365623049,2018-11-01T06:53:00,FM-15,7,30
72365623049,2018-11-01T07:53:00,FM-15,7,36
72365623049,2018-11-01T08:53:00,FM-15,7,40
72365623049,2018-11-01T09:53:00,FM-15,7,44
72365623049,2018-11-01T10:53:00,FM-15,7,46
72365623049,2018-11-01T11:53:00,FM-15,7,47
72365623049,2018-11-01T12:53:00,FM-15,7,50
72365623049,2018-11-01T13:53:00,FM-15,7,50
72365623049,2018-11-01T14:53:00,FM-15,7,50
72365623049,2018-11-01T15:53:00,FM-15,7,50
72365623049,2018-11-01T16:53:00,FM-15,7,47
72365623049,2018-11-01T17:53:00,FM-15,7,43
72365623049,2018-11-01T18:53:00,FM-15,7,39
72365623049,2018-11-01T19:53:00,FM-15,7,39
72365623049,2018-11-01T20:53:00,FM-15,7,36
72365623049,2018-11-01T21:53:00,FM-15,7,32
72365623049,2018-11-01T22:53:00,FM-15,7,32
72365623049,2018-11-01T23:53:00,FM-15,7,34
72365623049,2018-11-01T23:59:00,SOD  ,6,
72365623049,2018-11-02T00:53:00,FM-15,7,32
72365623049,2018-11-02T01:53:00,FM-15,7,30
72365623049,2018-11-02T02:53:00,FM-15,7,32
72365623049,2018-11-02T03:53:00,FM-15,7,28
72365623049,2018-11-02T04:53:00,FM-15,7,32
72365623049,2018-11-02T05:53:00,FM-15,7,33
72365623049,2018-11-02T06:53:00,FM-15,7,30
72365623049,2018-11-02T07:53:00,FM-15,7,36
72365623049,2018-11-02T08:53:00,FM-15,7,42
72365623049,2018-11-02T09:53:00,FM-15,7,47
72365623049,2018-11-02T10:53:00,FM-15,7,49
72365623049,2018-11-02T11:53:00,FM-15,7,50
72365623049,2018-11-02T12:53:00,FM-15,7,52
72365623049,2018-11-02T13:53:00,FM-15,7,54
72365623049,2018-11-02T14:53:00,FM-15,7,56
72365623049,2018-11-02T15:53:00,FM-15,7,57
72365623049,2018-11-02T16:53:00,FM-15,7,53
72365623049,2018-11-02T17:53:00,FM-15,7,46
72365623049,2018-11-02T18:53:00,FM-15,7,43
72365623049,2018-11-02T19:53:00,FM-15,7,40
72365623049,2018-11-02T20:53:00,FM-15,7,39
72365623049,2018-11-02T21:53:00,FM-15,7,41
72365623049,2018-11-02T22:53:00,FM-15,7,38
72365623049,2018-11-02T23:53:00,FM-15,7,39
72365623049,2018-11-02T23:59:00,SOD  ,6,
72365623049,2018-11-03T00:53:00,FM-15,7,36
72365623049,2018-11-03T01:53:00,FM-15,7,36
72365623049,2018-11-03T02:53:00,FM-15,7,37
72365623049,2018-11-03T03:53:00,FM-15,7,38
72365623049,2018-11-03T04:53:00,FM-15,7,36
72365623049,2018-11-03T05:53:00,FM-15,7,41
72365623049,2018-11-03T06:53:00,FM-15,7,39
72365623049,2018-11-03T07:53:00,FM-15,7,45
72365623049,2018-11-03T08:53:00,FM-15,7,47
72365623049,2018-11-03T09:53:00,FM-15,7,51
72365623049,2018-11-03T10:53:00,FM-15,7,53
72365623049,2018-11-03T11:53:00,FM-15,7,53
72365623049,2018-11-03T12:53:00,FM-15,7,55
72365623049,2018-11-03T13:53:00,FM-15,7,55
72365623049,2018-11-03T14:53:00,FM-15,7,54
72365623049,2018-11-03T15:53:00,FM-15,7,53
72365623049,2018-11-03T16:53:00,FM-15,7,49
72365623049,2018-11-03T17:53:00,FM-15,7,45
72365623049,2018-11-03T18:53:00,FM-15,7,41
72365623049,2018-11-03T19:53:00,FM-15,7,43
72365623049,2018-11-03T20:53:00,FM-15,7,42
72365623049,2018-11-03T21:53:00,FM-15,7,40
72365623049,2018-11-03T22:53:00,FM-15,7,39
72365623049,2018-11-03T23:53:00,FM-15,7,37
72365623049,2018-11-03T23:59:00,SOD  ,6,
72365623049,2018-11-04T00:53:00,FM-15,7,36
72365623049,2018-11-04T01:53:00,FM-15,7,35
72365623049,2018-11-04T02:53:00,FM-15,7,33
72365623049,2018-11-04T03:53:00,FM-15,7,33
72365623049,2018-11-04T04:53:00,FM-15,7,33
72365623049,2018-11-04T05:53:00,FM-15,7,31
72365623049,2018-11-04T06:53:00,FM-15,7,32
72365623049,2018-11-04T07:53:00,FM-15,7,37
72365623049,2018-11-04T08:53:00,FM-15,7,40
72365623049,2018-11-04T09:53:00,FM-15,7,43
72365623049,2018-11-04T10:53:00,FM-15,7,47
72365623049,2018-11-04T11:53:00,FM-15,7,49
72365623049,2018-11-04T12:53:00,FM-15,7,52
72365623049,2018-11-04T13:53:00,FM-15,7,54
72365623049,2018-11-04T14:53:00,FM-15,7,53
72365623049,2018-11-04T15:53:00,FM-15,7,52
72365623049,2018-11-04T16:53:00,FM-15,7,50
72365623049,2018-11-04T17:53:00,FM-15,7,46
72365623049,2018-11-04T18:53:00,FM-15,7,48
72365623049,2018-11-04T19:53:00,FM-15,7,43
72365623049,2018-11-04T20:53:00,FM-15,7,45
72365623049,2018-11-04T21:53:00,FM-15,7,44
72365623049,2018-11-04T22:53:00,FM-15,7,43
72365623049,2018-11-04T23:53:00,FM-15,7,46
72365623049,2018-11-04T23:59:00,SOD  ,6,
72365623049,2018-11-05T00:53:00,FM-15,7,43
72365623049,2018-11-05T01:53:00,FM-15,7,41
72365623049,2018-11-05T02:53:00,FM-15,7,39
72365623049,2018-11-05T03:53:00,FM-15,7,42
72365623049,2018-11-05T04:53:00,FM-15,7,38
72365623049,2018-11-05T05:53:00,FM-15,7,38
72365623049,2018-11-05T06:53:00,FM-15,7,37
72365623049,2018-11-05T07:53:00,FM-15,7,44
72365623049,2018-11-05T08:53:00,FM-15,7,53
72365623049,2018-11-05T09:11:00,FM-16,7,54
72365623049,2018-11-05T09:53:00,FM-15,7,56
72365623049,2018-11-05T10:53:00,FM-15,7,58
72365623049,2018-11-05T11:53:00,FM-15,7,59
72365623049,2018-11-05T12:53:00,FM-15,7,59
72365623049,2018-11-05T13:53:00,FM-15,7,60
72365623049,2018-11-05T14:53:00,FM-15,7,59
72365623049,2018-11-05T15:53:00,FM-15,7,57
72365623049,2018-11-05T16:53:00,FM-15,7,54
72365623049,2018-11-05T17:53:00,FM-15,7,50
72365623049,2018-11-05T18:53:00,FM-15,7,46
72365623049,2018-11-05T19:53:00,FM-15,7,42
72365623049,2018-11-05T20:53:00,FM-15,7,39
72365623049,2018-11-05T21:53:00,FM-15,7,37
72365623049,2018-11-05T22:53:00,FM-15,7,38
72365623049,2018-11-05T23:53:00,FM-15,7,36
72365623049,2018-11-05T23:59:00,SOD  ,6,
72365623049,2018-11-06T00:53:00,FM-15,7,36
72365623049,2018-11-06T01:53:00,FM-15,7,34
72365623049,2018-11-06T02:53:00,FM-15,7,33
72365623049,2018-11-06T03:53:00,FM-15,7,36
72365623049,2018-11-06T04:53:00,FM-15,7,38
72365623049,2018-11-06T05:53:00,FM-15,7,30
72365623049,2018-11-06T06:53:00,FM-15,7,30
72365623049,2018-11-06T07:53:00,FM-15,7,41
72365623049,2018-11-06T08:53:00,FM-15,7,45
72365623049,2018-11-06T09:53:00,FM-15,7,51
72365623049,2018-11-06T10:53:00,FM-15,7,54
72365623049,2018-11-06T11:53:00,FM-15,7,57
72365623049,2018-11-06T12:53:00,FM-15,7,61
72365623049,2018-11-06T13:53:00,FM-15,7,62
72365623049,2018-11-06T14:53:00,FM-15,7,62
72365623049,2018-11-06T15:53:00,FM-15,7,62
72365623049,2018-11-06T16:53:00,FM-15,7,57
72365623049,2018-11-06T17:53:00,FM-15,7,48
72365623049,2018-11-06T18:53:00,FM-15,7,44
72365623049,2018-11-06T19:53:00,FM-15,7,42
72365623049,2018-11-06T20:53:00,FM-15,7,45
72365623049,2018-11-06T21:53:00,FM-15,7,40
72365623049,2018-11-06T22:53:00,FM-15,7,42
72365623049,2018-11-06T23:53:00,FM-15,7,39
72365623049,2018-11-06T23:59:00,SOD  ,6,
72365623049,2018-11-07T00:53:00,FM-15,7,36
72365623049,2018-11-07T01:53:00,FM-15,7,38
72365623049,2018-11-07T02:53:00,FM-15,7,31
72365623049,2018-11-07T03:53:00,FM-15,7,31
72365623049,2018-11-07T04:53:00,FM-15,7,31
72365623049,2018-11-07T05:53:00,FM-15,7,32
72365623049,2018-11-07T06:53:00,FM-15,7,32
72365623049,2018-11-07T07:53:00,FM-15,7,38
72365623049,2018-11-07T08:53:00,FM-15,7,44
72365623049,2018-11-07T09:53:00,FM-15,7,49
72365623049,2018-11-07T10:53:00,FM-15,7,53
72365623049,2018-11-07T11:53:00,FM-15,7,55
72365623049,2018-11-07T12:53:00,FM-15,7,56
72365623049,2018-11-07T13:53:00,FM-15,7,59
72365623049,2018-11-07T14:53:00,FM-15,7,59
72365623049,2018-11-07T15:53:00,FM-15,7,58
72365623049,2018-11-07T16:53:00,FM-15,7,53
72365623049,2018-11-07T17:53:00,FM-15,7,50
72365623049,2018-11-07T18:53:00,FM-15,7,42
72365623049,2018-11-07T19:53:00,FM-15,7,41
72365623049,2018-11-07T20:53:00,FM-15,7,39
72365623049,2018-11-07T21:53:00,FM-15,7,40
72365623049,2018-11-07T22:53:00,FM-15,7,41
72365623049,2018-11-07T23:53:00,FM-15,7,40
72365623049,2018-11-07T23:59:00,SOD  ,6,
72365623049,2018-11-08T00:53:00,FM-15,7,39
72365623049,2018-11-08T01:53:00,FM-15,7,37
72365623049,2018-11-08T02:53:00,FM-15,7,35
72365623049,2018-11-08T03:53:00,FM-15,7,31
72365623049,2018-11-08T04:53:00,FM-15,7,31
72365623049,2018-11-08T05:10:00,FM-16,7,33
72365623049,2018-11-08T05:17:00,FM-16,7,33
72365623049,2018-11-08T05:25:00,FM-16,7,33
72365623049,2018-11-08T05:40:00,FM-16,7,33
72365623049,2018-11-08T05:51:00,FM-16,6,34
72365623049,2018-11-08T05:53:00,FM-15,7,33
72365623049,2018-11-08T06:53:00,FM-15,7,32
72365623049,2018-11-08T07:53:00,FM-15,7,33
72365623049,2018-11-08T08:53:00,FM-15,7,35
72365623049,2018-11-08T09:04:00,FM-16,7,36
72365623049,2018-11-08T09:08:00,FM-16,7,36
72365623049,2018-11-08T09:16:00,FM-16,7,36
72365623049,2018-11-08T09:53:00,FM-15,7,43
72365623049,2018-11-08T10:53:00,FM-15,7,52
72365623049,2018-11-08T11:53:00,FM-15,7,56
72365623049,2018-11-08T12:53:00,FM-15,7,56
72365623049,2018-11-08T13:53:00,FM-15,7,58
72365623049,2018-11-08T14:53:00,FM-15,7,55
72365623049,2018-11-08T15:53:00,FM-15,7,53
72365623049,2018-11-08T16:53:00,FM-15,7,51
72365623049,2018-11-08T17:53:00,FM-15,7,47
72365623049,2018-11-08T18:53:00,FM-15,7,42
72365623049,2018-11-08T19:53:00,FM-15,7,39
72365623049,2018-11-08T20:53:00,FM-15,7,37
72365623049,2018-11-08T21:53:00,FM-15,7,35
72365623049,2018-11-08T22:53:00,FM-15,7,33
72365623049,2018-11-08T23:53:00,FM-15,7,32
72365623049,2018-11-08T23:59:00,SOD  ,6,
72365623049,2018-11-09T00:53:00,FM-15,7,29
72365623049,2018-11-09T01:53:00,FM-15,7,30
72365623049,2018-11-09T02:53:00,FM-15,7,25
72365623049,2018-11-09T03:53:00,FM-15,7,25
72365623049,2018-11-09T04:24:00,FM-16,7,27
72365623049,2018-11-09T04:53:00,FM-15,7,28
72365623049,2018-11-09T05:10:00,FM-16,7,26
72365623049,2018-11-09T05:53:00,FM-15,7,23
72365623049,2018-11-09T06:53:00,FM-15,7,21
72365623049,2018-11-09T07:53:00,FM-15,7,27
72365623049,2018-11-09T08:53:00,FM-15,7,34
72365623049,2018-11-09T09:53:00,FM-15,7,37
72365623049,2018-11-09T10:53:00,FM-15,7,40
72365623049,2018-11-09T11:53:00,FM-15,7,42
72365623049,2018-11-09T12:53:00,FM-15,7,45
72365623049,2018-11-09T13:53:00,FM-15,7,47
72365623049,2018-11-09T14:53:00,FM-15,7,49
72365623049,2018-11-09T15:53:00,FM-15,7,48
72365623049,2018-11-09T16:53:00,FM-15,7,45
72365623049,2018-11-09T17:53:00,FM-15,7,41
72365623049,2018-11-09T18:53:00,FM-15,7,37
72365623049,2018-11-09T19:53:00,FM-15,7,36
72365623049,2018-11-09T20:53:00,FM-15,7,34
72365623049,2018-11-09T21:53:00,FM-15,7,33
72365623049,2018-11-09T22:53:00,FM-15,7,32
72365623049,2018-11-09T23:40:00,FM-16,7,31
72365623049,2018-11-09T23:53:00,FM-15,7,31
72365623049,2018-11-09T23:59:00,SOD  ,6,
72365623049,2018-11-10T00:05:00,FM-16,7,31
72365623049,2018-11-10T00:53:00,FM-15,7,31
72365623049,2018-11-10T01:53:00,FM-15,7,29
72365623049,2018-11-10T02:30:00,FM-16,7,28
72365623049,2018-11-10T02:44:00,FM-16,7,28
72365623049,2018-11-10T02:53:00,FM-15,7,27
72365623049,2018-11-10T03:01:00,FM-16,7,27
72365623049,2018-11-10T03:53:00,FM-15,7,27
72365623049,2018-11-10T04:02:00,FM-16,7,26
72365623049,2018-11-10T04:31:00,FM-16,7,26
72365623049,2018-11-10T04:46:00,FM-16,7,26
72365623049,2018-11-10T04:51:00,FM-16,6,27
72365623049,2018-11-10T04:53:00,FM-15,7,26
72365623049,2018-11-10T04:58:00,FM-16,7,26
72365623049,2018-11-10T05:53:00,FM-15,7,27
72365623049,2018-11-10T06:53:00,FM-15,7,29
72365623049,2018-11-10T07:53:00,FM-15,7,29
72365623049,2018-11-10T08:53:00,FM-15,7,31
72365623049,2018-11-10T09:53:00,FM-15,7,39
72365623049,2018-11-10T10:53:00,FM-15,7,41
72365623049,2018-11-10T11:37:00,FM-16,7,44
72365623049,2018-11-10T11:53:00,FM-15,7,44
72365623049,2018-11-10T12:53:00,FM-15,7,47
72365623049,2018-11-10T13:53:00,FM-15,7,50
72365623049,2018-11-10T14:53:00,FM-15,7,51
72365623049,2018-11-10T15:53:00,FM-15,7,50
72365623049,2018-11-10T16:53:00,FM-15,7,46
72365623049,2018-11-10T17:53:00,FM-15,7,42
72365623049,2018-11-10T18:53:00,FM-15,7,38
72365623049,2018-11-10T19:53:00,FM-15,7,39
72365623049,2018-11-10T20:53:00,FM-15,7,38
72365623049,2018-11-10T21:53:00,FM-15,7,41
72365623049,2018-11-10T22:53:00,FM-15,7,37
72365623049,2018-11-10T23:53:00,FM-15,7,37
72365623049,2018-11-10T23:59:00,SOD  ,6,
72365623049,2018-11-11T00:53:00,FM-15,7,37
72365623049,2018-11-11T01:53:00,FM-15,7,38
72365623049,2018-11-11T02:53:00,FM-15,7,37
72365623049,2018-11-11T03:53:00,FM-15,7,35
72365623049,2018-11-11T04:53:00,FM-15,7,33
72365623049,2018-11-11T05:53:00,FM-15,7,32
72365623049,2018-11-11T06:53:00,FM-15,7,32
72365623049,2018-11-11T07:53:00,FM-15,7,37
72365623049,2018-11-11T08:53:00,FM-15,7,40
72365623049,2018-11-11T09:53:00,FM-15,7,44
72365623049,2018-11-11T10:53:00,FM-15,7,43
72365623049,2018-11-11T11:53:00,FM-15,7,45
72365623049,2018-11-11T12:17:00,FM-16,7,40
72365623049,2018-11-11T12:29:00,FM-16,7,38
72365623049,2018-11-11T12:34:00,FM-16,7,37
72365623049,2018-11-11T12:53:00,FM-15,7,38
72365623049,2018-11-11T13:08:00,FM-16,7,39
72365623049,2018-11-11T13:24:00,FM-16,7,42
72365623049,2018-11-11T13:53:00,FM-15,7,41
72365623049,2018-11-11T14:53:00,FM-15,7,41
72365623049,2018-11-11T15:53:00,FM-15,7,39
72365623049,2018-11-11T16:53:00,FM-15,7,35
72365623049,2018-11-11T17:48:00,FM-16,7,36
72365623049,2018-11-11T17:53:00,FM-15,7,35
72365623049,2018-11-11T18:01:00,FM-16,7,33
72365623049,2018-11-11T18:14:00,FM-16,7,32
72365623049,2018-11-11T18:35:00,FM-16,7,31
72365623049,2018-11-11T18:53:00,FM-15,7,30
72365623049,2018-11-11T19:08:00,FM-16,7,29
72365623049,2018-11-11T19:17:00,FM-16,7,29
